line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
649,"['carton—replicó lorry', 'mr lorry', 'lorry']",,"Mr. Lorry reddened, and said, warmly, “You have mentioned that before, sir. We men of business, who serve a House, are not our own masters. We have to think of the House more than ourselves.”","Ông Lorry đỏ mặt và nói, giọng nhiệt thành: − Lúc nãy cậu đã nói tới điều đó rồi, thưa cậu. Những con người của công việc như chúng ta, những người phục vụ cho một hãng, đâu có được nghĩ cho bản thân mà thôi. Chúng ta phải nghĩ đến hãng nhiều hơn bản thân mình.","mr Lorry kızardı ve heyecanlı bir sesle şöyle dedi; ""Bunu daha önce de söylemiştiniz efendim. Bir şirket bünyesinde iş yapan bizler kendimiz için bir şey yapmayız. Kendimizden çok şirketi düşünürüz.","—Ya hizo usted antes esa misma indicación, señor Carton—replicó Lorry, enrojeciendo hasta lo blanco de los ojos. —Nosotros, los hombres de negocios, los que servimos a una casa, no somos dueños de nosotros mismos. Más que en nosotros, tenemos que pensar en la casa.","Mr. Lorry blushed and said passionately, ""You mentioned that earlier, sir."" People of business like us, those who serve a company, cannot think only of ourselves. We must think of the company more than ourselves.","Mr. Lorry blushed and said in an excited voice, ""You have said this before, sir."" We, who work within a company, do not do anything for ourselves. We think of the company more than ourselves.","—You made that same remark before, Mr. Carton—replied Lorry, blushing to the whites of his eyes. —We, the businessmen, those who serve a house, are not masters of ourselves. More than in ourselves, we have to think about the house."
660,"['darnay', 'charles darnay']",,"“I hardly seem yet,” returned Charles Darnay, “to belong to this world again.”","Tôi dường như không cảm thấy mình thuộc về thế giới này nữa, Charles Darnay đáp lại.","""Yeniden bu dünyaya ait olduğumu hissetmiyorum pek,"" diye karşılık verdi Charles Darnay.","—¿Cómo había de suponerlo, si hasta el hecho de pertenecer a este mundo me parece un sueño?—contestó Darnay.","− I seem to no longer feel that I belong to this world, Charles Darnay replied.","""I don't quite feel like I belong to this world again,"" replied Charles Darnay.","—How could I have supposed it, if even the fact of belonging to this world seems like a dream to me?—replied Darnay."
670,"['carlos darnay', 'charles darnay']",,"Confused by the emotion of the day, and feeling his being there with this Double of coarse deportment, to be like a dream, Charles Darnay was at a loss how to answer; finally, answered not at all.","Hoang mang vì bao cảm xúc của ngày hôm nay và cứ ngỡ như đang mơ khi đối mặt với kẻ chung diện mạo, tác phong thô lỗ kia, Charles Darnay không biết trả lời sao; và cuối cùng anh không nói gì.","Günün heyecanıyla kafası karışmış olan ve bu kaba saba tavırlı ikiziyle orada bulunuşunu bir düşten farksız gören Charles Darnay, ne cevap vereceğini bilememişti; sonunda hiçbir şey söylemedi.","Carlos Darnay, sobre quien pesaba aún la influencia de las emociones del día, tardó bastante en contestar, sencillamente porque no sabía qué respuesta dar a las extravagantes palabras de su interlocutor. Cuando lo hizo, se mostró de perfecto acuerdo.","Confused by the myriad of emotions of the day and feeling as if he were dreaming when faced with the rude individual who shared his appearance, Charles Darnay did not know how to respond; and in the end, he said nothing.","Charles Darnay, who was confused by the excitement of the day and saw his presence there with this rough-mannered twin as no different from a dream, did not know what to answer; in the end, he said nothing.","Carlos Darnay, still under the influence of the day's emotions, took quite a while to respond, simply because he didn't know what answer to give to his interlocutor's extravagant words. When he did, he showed perfect agreement."
675,"['miss manette', 'mane', 'manette']",,"“Miss Manette, then!”",− Mừng tiểu thư Manette vậy! − Mừng tiểu thư Manette vậy!,"""Miss Manette'e o halde!""",—¡A la salud de la señorita Manette!,− Congratulations to Miss Manette!,"""Miss Manette, is that you?""",—To the health of Miss Manette!
682,"['darnay', 'mr darnay']",,"The allusion served as a timely reminder to Darnay that this disagreeable companion had, of his own free will, assisted him in the strait of the day. He turned the dialogue to that point, and thanked him for it.",Lời bóng gió ấy là một nhắc nhở đúng lúc để Darnay nhớ lại rằng người bạn khó chịu này đã chủ động giúp đỡ anh trong cảnh hoạn nạn hôm nay. Anh lái cuộc trò chuyện sang hướng đó và cám ơn việc Carton đã chuyển lời.,Bu ima mr Darnay'e o gün yaşadığı sıkıntıları atlatmasında bu huysuz adamın kendi isteğiyle ne kadar yardımcı olduğunu hatırlatmıştı. Bu noktada konuyu değiştirip teşekkür etti.,"La alusión fué a manera de recordatorio para Darnay. Acordóse de que su desagradable compañero le había prestado un servicio en aquel día azaroso y le dió las gracias, llevando la conversación a aquel incidente.",That insinuation was a timely reminder for Darnay to recall that this unpleasant friend had proactively helped him in today's predicament. He steered the conversation in that direction and thanked Carton for conveying the message.,"This reminded Mr. Darnay of how much this grumpy man had voluntarily helped him overcome the difficulties he faced that day. At this point, he changed the subject and thanked him.","The allusion was a way of reminding Darnay. He remembered that his unpleasant companion had rendered him a service on that fateful day and thanked him, steering the conversation towards that incident."
774,"['mane', 'manette', 'doktor manette']",,"Doctor Manette received such patients here as his old reputation, and its revival in the floating whispers of his story, brought him. His scientific knowledge, and his vigilance and skill in conducting ingenious experiments, brought him otherwise into moderate request, and he earned as much as he wanted.",Đây là nơi bác sĩ Manette tiếp vài bệnh nhân tìm tới do uy tín của ông ngày xưa và nay lại được phục hồi nhờ những tin đồn rỉ tai lan truyền về chuyện ông bị giam cầm. Kiến thức chuyên môn cùng sự cẩn trọng và khả năng thực hiện những thí nghiệm khéo léo cũng mang thêm việc làm nên ông bác sĩ cũng trang trải được cuộc sống.,"Doktor Manette eski şöhreti sayesinde ve bunun dilden dile dolaşan bir hikâyeyle tazelenmesi sonucunda pek çok hasta edinmişti. Bilimsel donanımı ve başarılı çalışmalarındaki ihtiyat ve becerisi de ayağına başka hastaları getiriyor, istediği kadar para kazanmasını sağlıyordu.","Recibía el doctor Manette en su casa a los enfermos que le traía su antigua reputación unida a las brisas flotantes de la historia dolorosa de su vida. Sus conocimientos científicos, su práctica en el difícil ejercicio de su profesión y los experimentos ingeniosos a que se entregaba, diéronle una clientela muy envidiable y ganaba con creces lo necesario para cubrir las atenciones de la vida.","This is where Doctor Manette received a few patients who came to him due to his former reputation, which has now been restored thanks to rumors spreading about his imprisonment. His professional knowledge, along with his meticulousness and ability to conduct skillful experiments, also brought in more work, allowing the doctor to make a living.","Doctor Manette had gained many patients thanks to his old fame and the refreshing of this fame through a story passed from mouth to mouth. His scientific equipment and the caution and skill in his successful works also brought other patients to his door, allowing him to earn as much money as he wanted.","The doctor Manette received in his house the patients brought to him by his former reputation combined with the floating breezes of the painful history of his life. His scientific knowledge, his practice in the difficult exercise of his profession, and the ingenious experiments he engaged in, gave him a very enviable clientele and he earned more than enough to cover the necessities of life."
775,"['mauricio lorry', 'jarvis lorry']",,"These things were within Mr. Jarvis Lorry’s knowledge, thoughts, and notice, when he rang the door-bell of the tranquil house in the corner, on the fine Sunday afternoon.","Những hiểu biết, suy nghĩ và nhận xét ấy xâm chiếm tâm trí ông Jarvis Lorry khi ông rung chuông gọi cửa ngôi nhà tĩnh lặng ở góc phố này vào một chiều Chủ nhật đẹp trời.",mr Jarvis Lorry o güzel pazar günü köşedeki bu sessiz evin kapısını çaldığında zihninde bu düşünceler vardı.,"Todo esto lo sabía perfectamente el buen Mauricio Lorry cuando tiró de la cadena pendiente a lo largo de la puerta, y puso en movimiento a los moradores de la tranquila casa emplazada en el delicioso rinconcito que acabo de describir, un domingo por la tarde.","These understandings, thoughts, and observations occupied Mr. Jarvis Lorry's mind as he rang the doorbell of the quiet house on this corner street on a beautiful Sunday afternoon.",Mr. Jarvis Lorry had these thoughts in mind when he knocked on the door of this quiet house on the corner on that beautiful Sunday.,"All this was perfectly known to the good Mauricio Lorry when he pulled the chain hanging along the door, and set in motion the inhabitants of the quiet house located in the delightful little corner I just described, on a Sunday afternoon."
778,"['lucía', 'lucie', 'miss lucie']",,“Miss Lucie at home?”,− Tiểu thư Lucie có nhà không?,"""Miss Lucie evde mi?",—¿Y la señorita Lucía?,− Is Miss Lucie home?,"""Is Miss Lucie at home?""",—And Miss Lucía?
780,"['pross', 'miss pross']",,“Miss Pross at home?”,− Chị Pross có nhà không?,"""Peki Miss Pross evde mi?""",—¿Y la señorita Pross?,− Is Miss Pross at home?,"""Well, is Miss Pross at home?""",—And Miss Pross?
782,"['mr lorry', 'lorry']",,"“As I am at home myself,” said Mr. Lorry, “I’ll go upstairs.”","− Vì đây cũng như nhà tôi nên tôi sẽ đi lên lầu, - ông Lorry nói.","""Eh, ben burada olduğuma göre,"" dedi mr Lorry, ""yukarı bir bakayım o zaman.","—De todas suertes subo—replicó Lorry,—porque me considero aquí como en mi casa.","− Because this is like my home too, I will go upstairs, - Mr. Lorry said.","""Well, since I'm here,"" said Mr. Lorry, ""I'll go upstairs and take a look then.""","—In any case, I'm going up—replied Lorry,—because I consider myself here as at home."
