line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
2537,"In a moment, the whole company were on their feet. That somebody was assassinated by somebody vindicating a difference of opinion was the likeliest occurrence. Everybody looked to see somebody fall, but only saw a man and a woman standing staring at each other; the man with all the outward aspect of a Frenchman and a thorough Republican; the woman, evidently English.","Immediately, everyone in the tavern stood up abruptly. Everyone thought that someone had killed someone else due to a disagreement, as often seen. Everyone looked to see if anyone had fallen, but they only saw a man and a woman staring at each other; the man appeared to be entirely French, while the woman was clearly English.",22.762,21.573,"Suddenly, everyone jumped to their feet. It was a common occurrence for someone to be killed as a result of a disagreement. Everyone looked to see who had fallen, but they only saw a man and a woman standing and looking at each other; the man appeared to be a Frenchman and a staunch Republican, while the woman was evidently English.",29.059,27.88,"All the people in the tavern stood up. It was so common to see people being killed outright for such a justified reason as defending any opinion, that everyone looked to see who was the mortal falling lifeless to the ground, but to their general astonishment, the only thing they saw was a couple, a man and a woman, staring at each other with extraordinary intensity, and the man seemed French, and a red republican, and the woman was undoubtedly English.",13.466,11.996
2538,"What was said in this disappointing anti-climax, by the disciples of the Good Republican Brutus of Antiquity, except that it was something very voluble and loud, would have been as so much Hebrew or Chaldean to Miss Pross and her protector, though they had been all ears. But, they had no ears for anything in their surprise. For, it must be recorded, that not only was Miss Pross lost in amazement and agitation, but, Mr. Cruncher—though it seemed on his own separate and individual account—was in a state of the greatest wonder.","The disappointment was palpable, causing all the regulars in the Brutus de l’Antiquité tavern to loudly argue and chatter, but even if Miss Pross and her protector tried to listen, it was like ducks hearing thunder, they understood nothing. But in their astonishment, the two heard nothing. Because it must be said, not only was Miss Pross stunned and emotional, but Cruncher was also extremely surprised - for his own personal reasons.",12.405,11.29,"After this disappointment, the words spoken loudly and fluently by the disciples of the Ancient Good Republican Brutus, no matter how much they listened, were no different from Hebrew or Chaldean for Miss Pross and her protector. But they were in no state to listen to anyone out of astonishment anyway. For Miss Pross had become blind to her surroundings due to the amazement and worry she had fallen into, and Mr. Cruncher – in his own way and measures – was engulfed in tremendous curiosity.",13.786,12.591,"The picturesque phrases with which the good disciples of the Good Republican Brutus of Antiquity expressed their disillusionment sounded in the ears of Miss Pross and her companion as if they had been spoken in Hebrew or Chaldean. They only understood that they were shouted, as their surprise allowed them no more. We speak in the plural because, if Miss Pross was surprised, Jeremiah Lapa was on the verge of falling to the ground under the violent blow of his stupefaction.",14.687,13.712
2539,"“What is the matter?” said the man who had caused Miss Pross to scream; speaking in a vexed, abrupt voice (though in a low tone), and in English.",What’s going on? - The person who had made Miss Pross scream lowered their voice and spoke hurriedly and irritably in English.,8.64,5.974,"The man who caused Miss Pross to scream asked in a nervous and rude manner (but in a low voice) and in English, ""What happened?""",24.005,20.948,"—What is it?—asked the man who was the cause of Miss Pross's scream. The two words had been spoken in English, with a brusque and threatening accent and a very low tone of voice.",9.709,6.624
2540,"“Oh, Solomon, dear Solomon!” cried Miss Pross, clapping her hands again. “After not setting eyes upon you or hearing of you for so long a time, do I find you here!”","− Oh Solomon, my dear Solomon! - Miss Pross exclaimed while clapping her hands. So many years you've been missing, and now I see you here!",12.304,9.59,"Miss Pross clapped her hands again, shouting, ""Oh Solomon, dear Solomon!"" ""I haven't seen your face or heard your voice for so long, I can't believe you're standing before me now!""",19.003,16.286,"—Oh Solomon... Dear Solomon!—exclaimed Miss Pross, clasping her hands. —At last I find you, after so many years of absence, after so many years without news of you!",13.028,10.105
2541,"“Don’t call me Solomon. Do you want to be the death of me?” asked the man, in a furtive, frightened way.","− Don't call me Solomon. Do you want me to die or what? - The man said, looking furtive and scared. − Oh my, oh my!",25.199,22.571,"Adam said, ""Don't call me Solomon. Do you want me to die?"" he asked in a voice full of fear and evasion.",28.901,25.984,"—Don't call me Solomon. Are you seeking my death, wretched woman?—asked the man, casting frightened glances around.",18.89,14.626
2542,"“Brother, brother!” cried Miss Pross, bursting into tears. “Have I ever been so hard with you that you ask me such a cruel question?”",- Miss Pross burst into tears. - Have I ever treated you badly that you ask me such a cruel question? −,34.924,33.068,"""My brother, my brother!"" Miss Pross cried out, bursting into tears. ""Have I ever done you any harm that you ask me such a cruel question?""",40.35,38.497,"—Brother... my brother!—exclaimed Miss Pross, in a flood of tears—Have I behaved so badly towards you that you ask me such a cruel question?",38.683,36.639
2543,"“Then hold your meddlesome tongue,” said Solomon, “and come out, if you want to speak to me. Pay for your wine, and come out. Who’s this man?”","Then stop wagging your tongue, - Solomon said. - Go outside if you want to talk to me. Pay for your drink, then go outside. Who is this man?",28.095,25.715,"""Then hold that busybody tongue of yours now,"" said Solomon, ""if you want to talk to me, come outside. Pay for your wine and come outside. Who is this man?""",26.216,23.618,"—Well, put that devilish tongue of yours in your pocket!—grumbled Salomón. —If you want to tell me something, let's go outside. Pay for the wine and let's go... Who is that man?",9.989,7.387
2544,"Miss Pross, shaking her loving and dejected head at her by no means affectionate brother, said through her tears, “Mr. Cruncher.”","Miss Pross shook her head in despair at her brother's indifference to sibling affection, and said through her tears: − Mr. Cruncher. − Tell him to go out immediately, - Solomon replied.",15.19,11.735,"Miss Pross, shaking her loving and sorrowful head at her not-at-all affectionate brother, said tearfully, ""Mr. Cruncher.""",42.117,39.781,—It is Mr. Lapa—answered Miss Pross with dismay.,3.335,1.823
2545,"“Let him come out too,” said Solomon. “Does he think me a ghost?”",- Does he think I'm a ghost or something?,9.6,5.639,"Solomon said, ""Let him come."" ""Why is he looking at me as if I'm a ghost?""""",13.182,8.969,"—Well, let him come out too... But what is that? Does that person take me for a ghost?",20.145,15.573
2546,"Apparently, Mr. Cruncher did, to judge from his looks. He said not a word, however, and Miss Pross, exploring the depths of her reticule through her tears with great difficulty paid for her wine. As she did so, Solomon turned to the followers of the Good Republican Brutus of Antiquity, and offered a few words of explanation in the French language, which caused them all to relapse into their former places and pursuits.","Judging by Cruncher's expression, it certainly seemed so. But Cruncher didn't say a word, and Miss Pross, trying to hold back her tears, fumbled in her pocket to pay for the drink. Meanwhile, Solomon turned to the other patrons in the Brutus de l’Antiquité tavern and offered some explanations in French, which made everyone return to their previous positions and concerns.",14.131,12.844,"Judging by his looks, Mr. Cruncher seemed to have truly mistaken him for a ghost. Not a single word came out of his mouth, but Miss Pross, in tears, barely managed to rummage through the bottom of her bag to pay for the wine. After Miss Pross paid the money, Solomon turned to the patrons of the Good Republican Brutus of Antiquity and made an announcement in French, after which everyone sat down and returned to their occupations.",20.074,18.918,"The question was very much in place, for Lapa was indeed looking at him as one looks at a specter. However, he did not part his lips, and Miss Pross, shedding tears, paid for the wine. Meanwhile, Solomon addressed the disciples of the Good Republican Brutus of Antiquity and gave them, in French, some explanations that were enough for all of them to return to their respective posts.",17.104,15.86
