line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
81,"Well, I’ve noticed that thing plenty times since.","It felt like if I couldn't scratch it at that moment, I would die.",8.643,3.219,Such things had happened to me many times before.,12.91,4.99,Since then I've noticed it many times.,15.296,6.082
82,"If you are with the quality, or at a funeral, or trying to go to sleep when you ain’t sleepy—if you are anywheres where it won’t do for you to scratch, why you will itch all over in upwards of a thousand places.","It felt like if I couldn't scratch it at that moment, I would die.",1.481,0.551,"If you're around polite people, at a funeral, or trying to sleep even though you're not sleepy – in short, if you're in a place where it's not appropriate to scratch, thousands of places on your body start to itch.",20.019,18.052,"If you're with refined people, or at a funeral, or trying to fall asleep when you're not sleepy, if you're anywhere where it's not appropriate to scratch, then you itch all over, in more than a thousand places.",30.239,28.66
83,Pretty soon Jim says:,"Right then, Jim spoke up:",19.206,7.81,"A little later, Jim called out again:",14.491,5.67,And then Jim goes and says:,25.276,14.536
84,"“Say, who is you?","- Hey, where are you?",25.276,14.536,“Who is there?,23.043,11.522,"—Hey, who is it?",42.729,32.467
85,Whar is you?,"- Hey, where are you?",22.839,13.135,Where are you?,45.18,31.947,Where are you?,45.18,31.947
86,Dog my cats ef I didn’ hear sumf’n.,"Strange, I clearly heard some noise here.",14.491,5.67,"If I haven't heard anything, let me be damned.",11.641,4.457,May I die if I didn't hear something.,16.037,6.275
87,"Well, I know what I’s gwyne to do: I’s gwyne to set down here and listen tell I hears it agin.”","Alright, I have a plan. I'll just sit here until I hear the noise again.",6.996,3.661,"Alright, I know what to do. I'll sit here and wait to hear it again.”",18.952,14.464,"Well, I know what I'm going to do: I'm going to sit here and listen to see if I hear it again.",28.97,25.074
88,So he set down on the ground betwixt me and Tom.,"After saying that, he plopped right down on the ground, between me and Tom.",34.165,29.49,"Thus, he collapsed to the ground between Tom and me.",17.242,9.264,So he sat on the ground between Tom and me.,26.037,18.553
89,"He leaned his back up against a tree, and stretched his legs out till one of them most touched one of mine.","He leaned his back against the tree trunk, stretched out his legs, and almost touched me with his feet.",20.375,15.344,He leaned his back against a tree and stretched his legs out so far that they almost touched one of mine.,47.009,44.546,He leaned his back against a tree and stretched his legs until one of them almost touched me.,32.873,29.133
90,My nose begun to itch.,My nose started to itch again.,31.783,19.641,My nose started to itch.,48.549,37.992,My nose started to itch.,48.549,37.992
91,It itched till the tears come into my eyes.,My nose started to itch again.,12.511,5.088,It itched so much that my eyes watered.,21.459,12.759,It itched so much that tears came to my eyes.,25.766,18.36
92,But I dasn’t scratch.,My nose started to itch again.,16.15,6.567,But I couldn't muster the courage to scratch it.,18.257,9.98,But I didn't dare scratch it.,27.161,15.62
93,Then it begun to itch on the inside.,My nose started to itch again.,18.994,10.923,Then an itch started inside my nose.,17.333,6.892,Then it started to itch inside.,26.862,17.096
94,Next I got to itching underneath.,My nose started to itch again.,19.206,7.81,"Next thing I knew, my lower parts were itching.",13.844,5.3,Then below.,12.797,7.253
95,I didn’t know how I was going to set still.,My nose started to itch again.,10.846,4.41,I didn't know how I was going to keep still without moving.,46.907,42.118,I didn't know how to keep sitting without doing anything.,17.408,9.425
96,This miserableness went on as much as six or seven minutes; but it seemed a sight longer than that.,That torment lasted for six or seven minutes and seemed even longer.,16.461,12.429,This ordeal must have lasted six or seven minutes; but it felt much longer to me.,34.06,30.994,"That torture lasted at least six or seven minutes, but it seemed much longer.",23.032,18.138
97,I was itching in eleven different places now.,"Now, I felt itchy in a total of eleven places on my body.",11.002,4.113,"By now, eleven different parts of my body were itching.",15.851,8.517,Now I was itching in eleven different places.,80.343,77.306
98,"I reckoned I couldn’t stand it more’n a minute longer, but I set my teeth hard and got ready to try.","I thought I couldn't endure it for another minute, but I gritted my teeth and prepared to bear it.",14.065,9.619,"I felt like I couldn't endure another minute, but I gritted my teeth and prepared to hold on a bit longer.",14.363,9.787,"I thought I couldn't stand it for another minute, but I gritted my teeth and prepared to try.",18.532,14.111
99,Just then Jim begun to breathe heavy; next he begun to snore—and then I was pretty soon comfortable again.,"Just then, I heard Jim panting, followed by his snoring. Immediately, I felt relieved.",8.78,4.583,"Just then, Jim's breathing grew heavier; then he started to snore – and with that, I scratched myself freely.",8.995,4.657,"Just then Jim started breathing very regularly, and I immediately felt comfortable again.",15.084,11.461
100,Tom he made a sign to me—kind of a little noise with his mouth—and we went creeping away on our hands and knees.,Tom signaled to me and I responded by quietly clearing my throat. The two of us crawled away again.,6.706,2.464,Tom gave me a signal – he made a soft sound with his mouth – then we began to crawl away on our hands and knees.,32.971,30.097,Tom made a signal to me —a sort of little noise with his mouth— and we started crawling on all fours.,19.11,14.245
101,"When we was ten foot off Tom whispered to me, and wanted to tie Jim to the tree for fun.","About ten steps away from there, Tom whispered in my ear that he wanted to tie Jim to a tree for fun, but I told him not to, in case Jim woke up and made a fuss, then the people in the house would know I wasn't there.",12.671,10.626,"After moving three or four meters away, Tom whispered that he wanted to tie Jim to a tree for fun; but I said no; he could wake up and make a noise, and they would realize I wasn't inside.",14.968,12.641,"When we were about ten feet away, Tom whispered to me that it would be fun to tie Jim to the tree.",37.231,34.119
