en,es,tr,vi
"""He has only two thousand pounds of his own; it would be madness to marry upon that, though for my own part, I could give up every prospect of more without a sigh. I have been always used to a very small income, and could struggle with any poverty for him; but I love him too well to be the selfish means of robbing him, perhaps, of all that his mother might give him if he married to please her. We must wait, it may be for many years. With almost every other man in the world, it would be an alarming prospect; but Edward's affection and constancy nothing can deprive me of I know.""","—Sólo tiene dos mil libras de su propiedad; sería locura casarse sobre esa base, aunque por mi Parte podría renunciar a toda otra perspectiva sin un suspiro. He estado siempre acostumbrada a un ingreso muy pequeño, y por él podría luchar contra cualquier pobreza; pero lo amo demasiado para ser el instrumento egoísta a través del cual, quizá, se le robe todo lo que su madre le podría dar si se casara a gusto de ella. Debemos esperar, puede ser por muchos años. Con casi cualquier otro hombre en el mundo sería una temible perspectiva; pero sé que nada puede despojarme del afecto y fidelidad de Edward.","""Kendinin sadece iki bin poundu var; buna bel bağlayıp evlenmek delilik olur; gerçi ben şahsen bir an arkama bakmadan herşeyden vazgeçerim. Dar gelirli olmaya alışkınım; onun hatırı için yoksullukla mücadele edebilirim; ama annesini memnun edecek bir evlilik yaparak sahip olabileceği herşeyden yoksun bırakma bencilliği yapamayacak kadar çok seviyorum onu. Beklemek zorundayız, belki yıllarca. Dünyada başka hangi erkekle olsa bu korku verici bir düşünce olurdu; ama biliyorum, hiçbir şey beni Edward’ın sevgisi ve sadakatinden yoksun bırakamaz.","- Anh ấy chỉ có hai nghìn bảng làm của riêng. Kết hôn với tài sản như thế là chuyện điên rồ, mặc dù về phần mình, tôi có thể dễ dàng vứt bỏ hơn thế nữa mà không than thở. Tôi đã quen sống bằng lợi tức rất nhỏ, và vì anh, tôi có thể xoay xở trong mọi cảnh nghèo; nhưng vì tôi rất yêu anh, tôi không muốn ích kỷ để anh bị tướt đoạt mọi thứ mà mẹ anh đáng lẽ cho anh nếu anh kết hôn theo ý bà. Chúng tôi phải chờ đợi, có thể trong nhiều năm. Với hầu hết những người đàn ông khác trên thế gian, đây có thể là viễn cảnh đáng quan ngại; nhưng tôi biết mình vẫn có tình cảm trung kiên của Edward."
"""But what,"" said she after a short silence, ""are your views? or have you none but that of waiting for Mrs. Ferrars's death, which is a melancholy and shocking extremity?—Is her son determined to submit to this, and to all the tediousness of the many years of suspense in which it may involve you, rather than run the risk of her displeasure for a while by owning the truth?""","—Pero —dijo después de un breve silencio—, ¿qué planes tiene? ¿O no tiene ninguno, sino esperar que la señora Ferrars se muera, lo que es una medida tan extrema, terrible y triste? ¿Es que su hijo está decidido a someterse a esto, y a todo el tedio de los muchos años de espera en que puede involucrarla a usted, antes que correr el riesgo de disgustar a su madre durante algún tiempo admitiendo la verdad?","""Ama,"" dedi kısa bir sessizlikten sonra, ""sizin düşünceleriniz neler? yoksa Mrs Ferrars’ın ölümünü beklemekten başka düşünceniz yok mu, ki o da üzücü ve son çare? Oğlu gerçeği söyleyerek bir süre annesinin öfkesini göze almaktansa sizin de bir parçası olduğunuz bunca yıllık bekleyişin sıkıntısına katlanmaya kararlı mı?","Elinor nghĩ: ""Mọi thứ này đều hay ho gớm! Nhưng không thể áp đặt lên người nào trong hai chúng ta."" Sau khoảnh khắc im lặng, cô nói: - Nhưng cô có ý định ra sao? Hoặc không làm gì cả mà chỉ chờ đến khi bà Ferrars qua đời, là bước đường cùng u buồn và gây sốc? Liệu anh con trai bà có quyết tâm cam chịu việc này, cam chịu nhiều năm buồn tẻ và hồi hộp mà cũng can dự đến cô, hơn là thử liều bị bà mẹ phật ý một thời gian vì biết sự thật?"
"""No,"" answered Elinor, with a smile, which concealed very agitated feelings, ""on such a subject I certainly will not. You know very well that my opinion would have no weight with you, unless it were on the side of your wishes.""","—No —respondió Elinor, con una sonr isa que ocultaba una gran agitación—, sobre tal tema por supuesto que no lo haré. Sabe perfectamente que mi opinión no tendría peso alguno en usted, a no ser que respaldara sus deseos.","""Hayır;"" diye cevap verdi Elinor, kabaran duygularını gizleyen bir gülümsemeyle, ""böyle bir konuda kesinlikle veremem. Sizin dileklerinize uygun olmazsa görüşümün sizi etkilemeyeceğini siz de gayet iyi biliyorsunuz.","Elinor mỉm cười, qua đấy che giấu những cảm xúc rất dao động: - Không, về sự việc như thế này chắc chắn tôi sẽ không cho lời khuyên. Cô biết rất rõ rằng ý kiến của tôi sẽ không có trọng lượng nào đối với cô, ngoại trừ khi tôi nói theo ý muốn của cô."
"""'Tis because you are an indifferent person,"" said Lucy, with some pique, and laying a particular stress on those words, ""that your judgment might justly have such weight with me. If you could be supposed to be biased in any respect by your own feelings, your opinion would not be worth having.""","—Es prec isa mente porque no es parte interesada —lijo Lucy, con una cierta inquina y acentuando de manera especial esas palabras— que su parecer podría tener, con toda justicia, tal influencia en mí. Si pudiera suponerse que su opinión estaría sesgada en cualquier sentido por sus propios sentimientos, no valdría la pena tenerla.","""Çünkü siz alakasız birisiniz,"" dedi Lucy, belli bir kızgınlıkla, kelimeleri bastıra bastıra, ""o yüzden görüşünüz benim üzerimde etkili olabilir. Duygularınızda herhangi bir bakımdan yanlı olduğunuzu düşündürecek bir şey olsaydı görüşlerinizi almaya değmezdi zaten.","Với chút hờn dỗi, nhấn mạnh từng chữ, Lucy nói: - Đấy chỉ vì cô là một người bàng quan, và tiếp: - nên óc phán đoán của cô có trọng lượng đối với tôi. Nếu cô có thiên vị do cảm nghĩ của riêng cô, thì ý kiến của cô không đáng để nghe theo."
"""Though with your usual anxiety for our happiness,"" said Elinor, ""you have been obviating every impediment to the present scheme which occurred to you, there is still one objection which, in my opinion, cannot be so easily removed.""","—Aunque con su habitual preocupación por nuestra felicidad —dijo Elinor— ha estado obviando todos los obstáculos a este plan que ha podido imaginar, persiste una objeción que, en mi opinión, no puede ser despachada tan fácilmente.","""Mutluluğumuzu her zaman önemsediğin için,"" dedi Elinor, ""bu planın önündeki aklına gelen her engeli aşıyorsun, ama hala bana göre o kadar kolay üstesinden gelinemeyecek bir zorluk var.","Elinor nói: - Dù là với lo lắng thường xuyên cho hạnh phúc của các con, mẹ đã xóa bỏ mọi ngáng trở do chuyến đi này gây cho mẹ, nhưng vẫn còn một trở ngại mà con nghĩ không thể dễ dàng vượt qua."
"""That is very true,"" replied her mother, ""but of her society, separately from that of other people, you will scarcely have any thing at all, and you will almost always appear in public with Lady Middleton.""","—Eso es muy cierto —respondió su madre—, pero en su sola compañía, sin otras personas, casi no estarán, y casi siempre aparecerán en público con lady Middleton.","""Bu çok doğru,"" diye cevapladı annesi; ""ama başkalarından ayrı olarak onun çevresiyle zaten işiniz olmaz; siz insan içine her zaman Lady Middleton’la çıkarsınız.","Bà mẹ đáp: - Con nói rất đúng, nhưng về tầng lớp của bà, cách biệt với những người khác, con sẽ không giao du nhiều với họ là bao, và hai con sẽ hầu như luôn luôn xuất hiện trong công chúng cùng với Phu nhân Middleton."
"Elinor answered in some distress that she was, and then talked of head–aches, low spirits, and over fatigues; and of every thing to which she could decently attribute her sister's behaviour.","Elinor respondió con algo de turbación que sí lo estaba, y luego se refirió a dolores de cabeza, desánimo y excesos de fatiga, y a todo lo que decentemente pudiera explicar el comportamiento de su hermana.","Elinor sıkıntı içinde hasta olduğunu söyledi, sonra baş ağrılarından, halsizlikten, keyifsizlikten ve kızkardeşinin davranışlarına atfedebileceği her makul sebepten bahsetti.","Elinor khổ sở trả lời rằng đúng như ông đoán, rồi nói về những chứng nhức đầu, tinh thần sa sút và những mỏi mệt - mọi thứ mà cô có thể gán cho cử chỉ của em gái."
"""Mr. Palmer will be so happy to see you,"" said she; ""What do you think he said when he heard of your coming with Mama? I forget what it was now, but it was something so droll!""","—El señor Palmer estará tan contento de verlas —dijo—; ¿qué creen que dijo cuando supo que venían con mamá? En este momento no recuerdo qué fue, ¡pero fue algo tan gracioso!","""Mr Palmer sizi görmekten mutluluk duyacak,"" dedi; ""annemle geldiğinizi duyunca ne dedi dersiniz? Ne dedi unuttum şimdi ama çok komik bir şeydi!","Cô nói: - Anh Palmer sẽ rất vui được gặp lại hai cô. Khi anh ấy nghe tin hai cô đến cùng mẹ, hai cô có biết anh này nói thế nào không? Bây giờ tôi quên rồi, nhưng mà buồn cười lắm!"
"""That is true,"" cried Marianne, in a cheerful voice, and walking to the window as she spoke, to examine the day. ""I had not thought of that. This weather will keep many sportsmen in the country.""","—Es verdad —exclamó Marianne alegremente, y se encaminó hacia la ventana mientras hablaba, para ver cómo estaba el día—. No había pensado en eso. Este clima hará que muchos deportistas se queden en el campo.","""Bu doğru,"" diye haykırdı Marianne neşeli bir sesle, ve konuşurken havaya bakmak için pencereye yürüyerek, ""bunu düşünmemiştim. Bu hava birçok avcıyı köyde tutar.",Marianne bước đến cửa sổ để xem xét thời tiết rồi thốt lên: - Đúng thế. Tôi đã không nghĩ ra điều này. Thời tiết như thế sẽ lôi cuốn nhiều người có tinh thần thể thao đi ra ngoài thiên nhiên.
"This however was more than she could believe herself; and to be composed at such a moment was not only beyond the reach of Marianne, it was beyond her wish. She sat in an agony of impatience which affected every feature.","Esto, sin embargo, era más de lo que ella misma podía creer, y controlarse en un momento como ése no sólo estaba fuera del alcance de Marianne, iba más allá de sus deseos. Se quedó sentada en una agonía de impaciencia, patente en cada uno de sus rasgos.","Gelgelelim buna kendisi de inanmıyordu; böyle bir anda kendine hakim olabilmek Marianne’in sadece beceremeyeceği değil, aynı zamanda düşünemeyeceği bir şeydi de. Sabırsızlık acısı içinde oturdu; duyguları yüzüne yansıdı.","Tuy nhiên, chính cơ không thể tin điều này; và bây giờ giữ bình tĩnh là nỗ lực quá mức đối với Marianne, cũng là quá mức mong mỏi của cô chị. Cô ngồi với vẻ đau khổ vì mất kiên nhẫn, bị xúc động cả toàn thân."
"""I did myself the honour of calling in Berkeley Street last Tuesday, and very much regretted that I was not fortunate enough to find yourselves and Mrs. Jennings at home. My card was not lost, I hope.""","—Tuve el honor de ir a Berkeley Street el martes pasado, y sentí mucho no haber tenido la suerte de encontrarlas a ustedes y a la señora Jennings en casa. Espero que no se haya extraviado mi tarjeta.","""Geçen salı günü Berkeley street’e uğrama şerefine eriştim ve sizleri ve Mrs Jennings’i evde bulacak kadar talihli olmadığıma çok üzüldüm. Kartım kaybolmamıştır, umarım.","- Thứ Ba rồi, tôi có hân hạnh đến thăm Phố Berkeley, và rất tiếc tôi không được may mắn gặp hai cô và bà Jennings. Tôi hy vọng danh thiếp của tôi không bị thất lạc."
"The sort of desperate calmness with which this was said, lasted no longer than while she spoke, and was immediately followed by a return of the same excessive affliction. It was some minutes before she could go on with her letter, and the frequent bursts of grief which still obliged her, at intervals, to withhold her pen, were proofs enough of her feeling how more than probable it was that she was writing for the last time to Willoughby.","La especie de desesperada calma con que dijo esto no duró más que sus palabras, y de inmediato fue reemplazada por una vuelta a la misma enorme aflicción. Transcurrieron algunos minutos antes de que pudiera retomar su carta, y los frecuentes arrebatos de dolor que, a intervalos, todavía la obligaban a paralizar su pluma, eran prueba suficiente de su sensación de que, casi con toda certeza, ésa era la última vez que escribía a Willoughby.",Bu sözün söylendiği umutsuz sakinlik söz bittikten sonra devam etmedi; hemen arkasından aynı aşırı keder geri geldi. Mektubuna devam edebilmesi biraz zaman aldı; onu ikide bir kalemini durdurmaya zorlayan ağlayış nöbetleri Elinor’u Willoughby’ye son kez yazmakta olduğuna inandırmaya yetti.,"Cách thức trầm tĩnh vô vọng trong lời nói không kéo dài lâu, tiếp theo ngay sau đấy là cùng nỗi ưu phiền nặng nề như lúc trước. Phải mất vài phút cô mới có thể tiếp tục viết lá thư, và những đợt sầu khổ dâng trào từng lúc khiến cô phải cố giữ vững cây viết - đủ là các bằng chứng cho thấy cô đang viết lá thư cuối cùng cho Willoughby."
