line_no,Single_ent,Multiple_ents,en,vi,tr,es,vi_translation,tr_translation,es_translation
118,,"['ay', 'margo', 'quentin']","From beneath my bed, I heard a muffled, “Oh, Christ.” Margo scooted out from under the bed, stood up, walked to the window, and said, “Come on, Dad. I’m just trying to have a chat with Quentin. You’re always telling me what a fantastic influence he could be on me and everything.”","Tôi nghe thấy tiếng rên rẩm trong gậm giường, “Ôi trời ơi!” Margo bò khỏi gậm giường, đứng dậy đi đến bên cửa sổ và nói: “Bố ơi bố, con chỉ đang nói chuyện với Quentin thôi ạ. Bố luôn bảo là cậu ấy có tác động tích cực đến con còn gì.”","“Seni gördüm!” Yatağımın altmdan boğuk bir ses duydum. “Ah, Tanrım.” Margo yatağın altmdan hızla çıktı, ayağa kalktı ve pencereye doğru yürüdü. “Haydi ama baba. Sadece Quentin’le sohbet etmeye çahşıyorum. Quentin’in benim üzerimde ne kadar olağanüstü bir etkisi olabileceğini filan hep söylersin.","Desde debajo de la cama me llegó un ahogado «Ay, joder». Margo salió rápidamente, se levantó, se acercó a la ventana y dijo: —Vamos, papá. Solo intento charlar con Quentin. Te pasas el día diciéndome que sería una influencia fantástica y todo eso.","I heard a groaning sound from under the bed, ""Oh my God!"" Margo crawled out from under the bed, stood up, went to the window, and said, ""Dad, I was just talking to Quentin."" ""You always say he has a positive influence on me.""","“I saw you!” I heard a muffled voice from under my bed. “Oh, God.” Margo quickly emerged from under the bed, stood up, and walked towards the window. “Come on, Dad. I'm just trying to chat with Quentin. You always say how extraordinary Quentin's influence on me can be and all that.”","From under the bed came a muffled ""Oh, damn."" Margo quickly got out, stood up, approached the window, and said: —Let's go, Dad. I'm just trying to chat with Quentin. You spend the whole day telling me that he would be a fantastic influence and all that."
119,,['quentin'],“Just chatting with Quentin?”,“Chỉ nói chuyện với Quentin thôi sao?”,“Sadece Quentin’le sohbet mi ediyorsun?,—¿Solo estás charlando con Quentin?,"""Just talking to Quentin?""",“Are you just chatting with Quentin?”,"""Are you just chatting with Quentin?"""
120,,[],“Yes.”,“Vâng.”,“Evet.,—Sí.,“Yes.”,“Yes.”,—Yes.
121,,[],“Then why are you wearing black face paint?”,“Thế sao phải bôi mặt đen sì thế kia?”,“O zaman neden yüzünde siyah boya var?,—Y entonces ¿por qué te has pintado la cara de negro?,“Why do you have to paint your face so black like that?”,“Then why is there black paint on your face?”,—And then why did you paint your face black?
122,['margo'],,"Margo faltered for only the briefest moment. “Dad, to answer that question would take hours of backstory, and I know that you’re probably very tired, so just go back t—”","Margo thoáng hoảng hồn trong một tích tắc vô cùng ngắn. “Giải thích đầu đuôi dài dòng lắm ạ, bây giờ chắc bố mệt rồi thì đi ng...","Margo çok kısa bir an bocaladı. “Baba, bu soruya cevap vermek saatler boyu hikâye anlatmamı gerektirir ve biliyorum ki muhtemelen çok yorgunsun, yani sadece geri dö...","Margo dudó solo un instante. —Papá, responderte a esa pregunta exigiría horas y sé que seguramente estás muy cansado, así que vuelve a…","Margo was momentarily startled for a very brief second. “Explaining everything in detail would take a long time, you must be tired now, so go to sl...”","Margo hesitated for a very brief moment. “Dad, answering this question would require me to tell stories for hours, and I know you're probably very tired, so just go back...”","Margo hesitated for just a moment. —Dad, answering that question would take hours and I know you're probably very tired, so go back to..."
123,,[],"“In the house,” he thundered. “This minute!”","“Về nhà ngay,” bố Margo gầm lên. “Tức khắc!”","“Eve,” diye gürledi babası. “Hemen!”",—¡A casa! —gritó—. ¡Ahora mismo!,"“Go home immediately,” Margo's dad roared. “Right now!”","“Eve,” roared her father. “Immediately!”",—Home! —he shouted—. Right now!
124,,['margo'],"Margo grabbed hold of my shirt, whispered, “Back in a minute,” in my ear, and then climbed out the window.","Margo níu áo tôi, thì thầm “Một phút nữa tớ quay lại” vào tai tôi, rồi trèo qua cửa sổ.",Margo gömleğimi tuttu. “Bir dakika içinde geri döneceğim.” diye fısıldadı ve pencereden dışan tırmandı.,"Margo me agarró de la camisa, me susurró al oído «Vuelvo en un minuto» y salió por la ventana.","Margo tugged at my sleeve, whispered ""I'll be back in a minute"" into my ear, then climbed out the window.","Margo grabbed my shirt. “I will be back in a minute,” she whispered and climbed out the window.","Margo grabbed me by the shirt, whispered in my ear ""I'll be back in a minute,"" and went out the window."
125,,[],"As soon as she left, I grabbed my car keys from my desk. The keys are mine; the car, tragically, is not. On my sixteenth birthday, my parents gave me a very small gift, and I knew the moment they handed it to me that it was a car key, and I about peed myself, because they’d said over and over again that they couldn’t afford to give me a car. But when they handed me the tiny wrapped box, I knew they’d been tricking me, that I was getting a car after all. I tore off the wrapping paper and popped open the little box. Indeed, it contained a key.","Ngay khi Margo rời đi, tôi vớ lấy chìa khóa xe trên bàn. Chìa khóa là của tôi, còn chiếc xe, éo le thay, thì không. Vào ngày sinh nhật thứ mười sáu của tôi, bố mẹ tặng một món quà rất nhỏ, tôi lập tức hiểu ra bố mẹ cho tôi một chiếc chìa khóa ô-tô. Tôi mừng suýt phát tiểu vì bố mẹ vẫn nói đi nói lại là không đủ tiền mua xe cho tôi. Nhưng khi bố mẹ trao cho tôi hộp quà bé xíu, tôi biết ngay hóa ra lúc trước bố mẹ chỉ trêu thôi, và rằng cuối cùng thì tôi cũng sắp có xe rồi. Tôi xé ngay giấy bọc, mở cái hộp con con. Đúng thật, ở trong là cái chìa khóa.","Margo gider gitmez çalışma masamdan anahtarlarımı kaptım. Anahtarlar benim, trajik bir biçimde, araba değil. On altıncı yaş günümde, annemle babam bana çok küçük bir hediye vermişti ve hediyeyi bana uzattıkları anda bir araba anahtarı olduğunu biliyordum, heyecandan neredeyse altıma işeyecektim çünkü araba almaya güçlerinin yetmeyeceğini bana tekrar tekrar söylemişlerdi. Ama o paketlenmiş, ufacık kutuyu bana verdikleri zaman, beni kandırdıklarını ve nihayet bir arabam olduğunu düşünmüştüm. Paketi yırttım ve küçük kutuyu çabucak açtım. Hakikaten de içinde bir anahtar vardı.","En cuanto hubo salido, cogí las llaves del coche de encima de la mesa. Las llaves son mías, aunque lo trágico es que el coche no. Cuando cumplí dieciséis años, mis padres me hicieron un regalo muy pequeño. Supe en cuanto me lo dieron que eran las llaves de un coche, y casi me meo encima, porque me habían repetido una y mil veces que no podían comprarme un coche. Pero cuando me entregaron la cajita envuelta, pensé que me habían tomado el pelo y que al final tendría un coche. Quité el envoltorio y abrí la cajita, que efectivamente contenía una llave.","As soon as Margo left, I grabbed the car keys from the table. The keys were mine, but the car, ironically, was not. On my sixteenth birthday, my parents gave me a very small gift, and I immediately understood that they were giving me a car key. I was so happy I almost peed myself because my parents had always said they couldn't afford to buy me a car. But when they handed me the tiny gift box, I knew right away that they had just been teasing before, and that I was finally getting a car. I tore off the wrapping paper and opened the little box. Sure enough, inside was a key.","As soon as Margo left, I grabbed my keys from my desk. The keys are mine, tragically, not the car. On my sixteenth birthday, my mom and dad gave me a very small gift, and the moment they handed it to me, I knew it was a car key; I was almost going to pee my pants with excitement because they had repeatedly told me they couldn't afford a car. But when they gave me that tiny, wrapped box, I thought they had tricked me and that I finally had a car. I tore open the package and quickly opened the small box. Indeed, there was a key inside.","As soon as he left, I grabbed the car keys from the table. The keys are mine, although the tragic part is that the car isn't. When I turned sixteen, my parents gave me a very small gift. I knew as soon as they gave it to me that it was car keys, and I almost peed myself, because they had told me a thousand times that they couldn't buy me a car. But when they handed me the wrapped little box, I thought they had been joking and that I would finally have a car. I took off the wrapping and opened the little box, which indeed contained a key."
126,,[],"Upon close inspection, it contained a Chrysler key. A key for a Chrysler minivan. The one and the same Chrysler minivan owned by my mother.",Nhìn kĩ thì đó là chìa khóa xe Chrysler. Chìa khóa một chiếc minivan Chrysler. Chính là con minivan Chrysler của mẹ.,Daha yakın bir inceleme yaptığımda gördüm ki içinde bir Chrysler anahtarı vardı. Chrysler minivan anahtarı. Annemin sahip olduğu Chrysler minivanın aynısı ve ta kendisi.,La observé y descubrí que era la llave de un Chrysler. La llave de un monovolumen Chrysler. Exactamente del monovolumen Chrysler de mi madre.,"Upon closer inspection, it was a Chrysler car key. The key to a Chrysler minivan. It was indeed mom's Chrysler minivan.","When I took a closer look, I saw that there was a Chrysler key inside. A Chrysler minivan key. The exact same Chrysler minivan that my mother owned.",I observed it and discovered that it was the key to a Chrysler. The key to a Chrysler minivan. Exactly to my mother's Chrysler minivan.
127,,[],“My present is a key to your car?” I asked my mom.,“Quà cho con là chìa khóa xe của mẹ ạ?” tôi hỏi mẹ.,"Anneme, “Hediyem senin arabamn anahtarı mı?” diye sordum. “Tom,” dedi babama, “umutlanacağını söylemiştim.",—¿Me regaláis una llave de tu coche? —le pregunté a mi madre.,"""Is the gift for me your car keys, Mom?"" I asked her.","I asked my mother, ""Is my gift the key to your car?"" ""Tom,"" she said to my father, ""I told you he would get his hopes up.""",—Will you give me a key to your car? —I asked my mother.
