en,es,tr,vi
"Darnay complied, and was taken back to the guard-house, where other patriots in rough red caps were smoking, drinking, and sleeping, by a watch-fire. Here he paid a heavy price for his escort, and hence he started with it on the wet, wet roads at three o’clock in the morning.","Obedeció Darnay, quien fué conducido inmediatamente al cuerpo de guardia, donde encontró a muchos patriotas que lucían sus correspondientes gorros colorados, fumando unos y bebiendo otros al amor de la lumbre. Después que se le obligó a pagar una fuerte cantidad por una escolta que no había pedido, emprendió el viaje a las tres de la madrugada.",Darnay söylenenleri yerine getirdi ve kaba kırmızı kasketli diğer vatanseverlerin pipo tüttürüp içki içtiği ve işaret ateşinin yanında uyudukları askerî karakola geri götürüldü. Burada refakatçilerine yüklüce bir para ödedikten sonra sabahın üçünde beraberce ıslak sokaklarda yola koyuldular.,"Darnay tuân theo và bị đưa lại trạm gác, nơi các nhà ái quốc khác đội mũ đỏ xác xơ đang hút thuốc, uống rượu, và ngủ bên đống lửa. Ở đây anh phải trả một số tiền lớn cho việc hộ tống, và bắt đầu được đưa đi trên những con đường lầy lội lúc ba giờ sáng."
"Naturally struck by the disagreeable word, Charles Darnay requested the speaker to take notice that he was a free traveller and French citizen, in charge of an escort which the disturbed state of the country had imposed upon him, and which he had paid for.","Carlos Darnay, disgustado al oir palabra tan poco grata, replicó que no era prisionero, sino un viajero que llegaba libre y espontáneamente, ciudadano francés, confiado a la custodia de una escolta que el estado perturbado del país hacía necesaria, y que había pagado de su bolsillo.","Bu tatsız kelimeden doğal olarak rahatsız olan Charles Darnay bu kişiye kendisinin özgür bir yolcu ve Fransız vatandaşı olduğunu, yanındaki refakatçileri de ülkenin karışık durumundan dolayı parayla tuttuğunu anlattı.","Hoàn toàn bất ngờ trước cách gọi khó chịu đó, Charles Darnay yêu cầu người nói phải lưu ý rằng anh là một lữ khách tự do và là công dân Pháp, tình trạng bất an của đất nước khiến anh cần phải có người hộ tống và anh đã trả tiền thuê nhóm hộ tống này."
"He left escort and escorted without saying a word, however, and went into the guard-room; meanwhile, they sat upon their horses outside the gate. Looking about him while in this state of suspense, Charles Darnay observed that the gate was held by a mixed guard of soldiers and patriots, the latter far outnumbering the former; and that while ingress into the city for peasants’ carts bringing in supplies, and for similar traffic and traffickers, was easy enough, egress, even for the homeliest people, was very difficult. A numerous medley of men and women, not to mention beasts and vehicles of various sorts, was waiting to issue forth; but, the previous identification was so strict, that they filtered through the barrier very slowly. Some of these people knew their turn for examination to be so far off, that they lay down on the ground to sleep or smoke, while others talked together, or loitered about. The red cap and tri-colour cockade were universal, both among men and women.","Sin decir palabra dejó a la escolta y al escoltado y entró en el cuerpo de guardia, dejando a los viajeros a caballo frente a la puerta. Carlos Darnay, mientras tanto, pudo observar que la guardia la formaban soldados y patriotas, más de estos últimos que de los primeros, y que, al paso que los carros que traían víveres a la ciudad, o los que a cualquier clase de tráfico se dedicaban, no tropezaban con dificultades de ningún género para entrar, en cambio los encontraban, y muy grandes, para salir, aun cuando se tratase de la gente más humilde. Hombres y mujeres, bestias de carga y de tiro y carretas y coches de toda clase esperaban que se les permitiera salir; pero con tal rigidez se cumplía la ley sobre la identificación previa, que aunque a la barrera llegaban por cientos, la salida la hacían de uno en uno y por largos intervalos. Los que sabían que habría de pasar mucho tiempo antes que les llegase el turno, lo esperaban tendidos en la calle, donde dormían o fumaban, mientras otros entablaban animadas conversaciones o entretenían el tiempo paseando. Los gorros colorados y escarapelas tricolores eran prenda obligada que ostentaba todo el mundo, sin distinción de edades ni sexos.","Adam tek kelime etmeden yanlarından ayrılarak, tek başına karakola girdi; o sırada Darnay ve refakatçileri de kapının önünde, atlarının üzerinde beklediler. Bu gergin bekleyiş sırasında etrafına bakınan Charles Darnay, girişin askerler ve vatansever yurttaşlar tarafından tutulduğunu gördü, yurttaşların sayısı askerlerinkinden fazlaydı ve arabalarla malzeme getiren köylülerin ve benzeri tiplerin şehre girişleri kolayken, çıkış en sıradan vatandaş için bile çok zordu. Kadın erkek çeşit çeşit insan, bir sürü hayvan ve envai türde taşıt, çıkış için bekliyordu; ama önceki kimlik denetimi o kadar sıkıydı ki, bariyerden çok yavaş ilerlemişlerdi. Bazıları kendilerine daha çok sıra olduğunu görerek uyumak ya da tütün içmek üzere yerlere uzanırken, bazıları da diğerleriyle çene çalıyor ya da aylaklık ediyordu. Kırmızı kasket ve üç renkli rozet hem kadınlar hem de erkekler arasında pek revaçtaydı.","Anh ta không nói không rằng đi luôn vào trạm gác; bỏ cả người hộ tống lẫn được hộ tống ngồi trên yên ngựa ở ngoài cổng thành. Trong lúc nhìn quanh chờ đợi, Charles Darnay thấy nơi đây được canh giữ bởi một đội vừa binh lính lẫn dân ái quốc, nhóm sau đông hơn nhóm trước rất nhiều; trong lúc việc đi vào kinh thành có vẻ khá dễ dàng đối với các đoàn xe thồ nông sản của nông dân và các phương tiện đi lại khác, việc đi ra khỏi nơi này lại rất khó khăn, ngay cả với những người dân quê chân chất nhất. Vô số người hỗn độn, đàn ông lẫn đàn bà, chưa nói tới súc vật và xe cộ đủ loại, đang chờ được quá quan; nhưng phải thông qua việc kiểm tra giấy tờ quá nghiêm ngặt nên cả đoàn người chỉ nhúc nhích rất chậm qua rào chắn. Một số người biết đến lượt mình còn lâu nên họ nằm luôn xuống đất ngủ hay hút thuốc, trong lúc những người khác trò chuyện, hay tha thẩn chung quanh. Nhìn đâu cũng thấy chiếc mũ đỏ và huy hiệu tam tài, trên đầu đàn ông lẫn đàn bà."
"So strangely clouded were these refinements by the prison manners and gloom, so spectral did they become in the inappropriate squalor and misery through which they were seen, that Charles Darnay seemed to stand in a company of the dead. Ghosts all! The ghost of beauty, the ghost of stateliness, the ghost of elegance, the ghost of pride, the ghost of frivolity, the ghost of wit, the ghost of youth, the ghost of age, all waiting their dismissal from the desolate shore, all turning on him eyes that were changed by the death they had died in coming there.","Tan tétrica era la sala, tan sombría la expresión de las personas allí hacinadas, tan acentuada la amarillez que en sus rostros habían creado las privaciones y miseria a que estaban sometidas que Carlos Darnay creyó que se encontraba entre una colección numerosa de muertos. Allí no había más que fantasmas. Fantasmas de belleza, fantasmas de la elegancia, fantasmas de la altivez, fantasmas del orgullo, fantasmas de la frivolidad, fantasmas del talento, fantasmas de la juventud, fantasmas de la vejez, todos ellos esperando llegase la hora de abandonar la playa inhospitalaria del mundo, todos ellos clavando en el recién entrado unos ojos que la muerte había alterado en cuanto penetraron en la antesala de los dominios de aquélla.","Hapishanenin tarzı ve kasveti, bu incelikleri öyle garip bir biçimde gölgelemiş, mahkûmlar tüm bu uygunsuz pisliğin ve sefaletin içinde hayaletleri andıran öyle tuhaf hallere düşmüşlerdi ki, Charles Darnay kendini bir ölü topluluğunun içinde sandı. Hepsi birer hayaletti sanki! Güzelliğin hayaleti, ihtişamın hayaleti, zarafetin hayaleti, gururun hayaleti, havailiğin hayaleti, zekânın hayaleti, gençliğin ve yaşlılığın hayaletleri, hepsi de düştükleri bu ıssız sahilden kurtulacakları günü bekliyordu ve hepsi de hapishaneye gelirken ölen gözlerini çevirmiş ona bakıyordu.","Những cử chỉ tinh tế ấy mới thê thảm làm sao trong cảnh thê lương của nhà tù này, ma quái làm sao khi thể hiện ở nơi khốn khổ bẩn thỉu trớ trêu này, đến nỗi Charles Darnay tưởng như mình đang đứng trước một đám xác chết. Toàn những hồn ma! Hồn ma nhan sắc, hồn ma uy nghi, hồn ma thanh tú, hồn ma kiêu hãnh, hồn ma phù phiếm, hồn ma láu lỉnh, hồn ma thanh xuân, hồn ma lão niên, tất cả đang đợi chờ được rời khỏi biển bờ hoang tàn này, tất cả đều hướng về anh những con mắt đã biến đổi vì cái chết đọa đày khi họ chôn đời trong ngục tù này."
"“Thank God,” said Mr. Lorry, clasping his hands, “that no one near and dear to me is in this dreadful town to-night. May He have mercy on all who are in danger!”","—Gracias a Dios—dijo Lorry juntando las manos,—ninguna persona querida tengo a mi lado esta noche pavorosa. ¡Mire el Altísimo con ojos compasivos a cuantos se ven en peligro!","""Tanrı'ya şükürler olsun,"" dedi mr Lorry ellerini kavuşturarak, ""yakınım, sevdiğim hiç kimse bu gece bu korkunç şehirde değil. Tanrı tehlikede olan herkesi korusun!","− Tạ ơn Chúa, - ông Lorry chắp tay nói, - may là không có người thân thiết nào của con ở trong thành phố đáng sợ này đêm nay. cầu mong Ngài xót thương những ai đang nguy khốn!"
"Lucie and her father! Lucie with her arms stretched out to him, and with that old look of earnestness so concentrated and intensified, that it seemed as though it had been stamped upon her face expressly to give force and power to it in this one passage of her life.","Lucía y su padre; Lucía, que le tendía con ademán suplicante las manos y le miraba con expresión de quien en sus ojos tiene concentrada su vida entera.","Gelenler Lucie ve babasıydı! Lucie kollarını açmış ona doğru geliyordu, hayatının şu döneminde kendisine güç ve kuvvet vermek adına yüzüne mühürlenmiş gibi duran o eski yoğun ve şiddetli ciddiyet vardı.",Lucie và người cha! Lucie dang rộng hai cánh tay về phía ông và trên vầng trán là vẻ tập trung và âu lo in hằn cứ như dấu vết đó đã dồn hết sức lực vào khoảnh khắc này trong đời.
"“They are,” Mr. Lorry whispered the words, glancing fearfully round at the locked room, “murdering the prisoners. If you are sure of what you say; if you really have the power you think you have—as I believe you have—make yourself known to these devils, and get taken to La Force. It may be too late, I don’t know, but let it not be a minute later!”","—Están asesinando a los prisioneros—dijo Lorry, contestando a la pregunta muda que el doctor acababa de dirigirle. —Si tiene usted seguridad de lo que dice, si realmente posee la influencia que cree poseer, y que yo también creo que posee, dése a conocer a esos demonios y hágase llevar a La Force. Puede que sea ya tarde, quién sabe; pero de todas suertes, no pierda ni un segundo.","""Bunlar,"" dedi mr Lorry, fısıltılı bir sesle ve korku dolu gözlerle kilitli odaya bakarak, ""mahkûmları öldürüyorlar. Eğer az önceki söylediklerinizden eminseniz; eğer gerçekten düşündüğünüz gibi bir güce sahipseniz –ki ben öyle olduğuna inanıyorum– kendinizi bu şeytanlara tanıtın ve La Force'a gidin. Belki de artık çok geç, bilmiyorum, ama vakit kaybetmemek lazım!","Ông Lorry vừa thì thào vừa sợ hãi liếc nhìn cánh cửa khóa chặt: − Chúng đi giết tù nhân đấy. Nếu ông biết chắc mình đang nói gì; nếu ông thật sự có uy lực như ông tưởng... dù tôi tin là ông có... xin hãy tự giới thiệu với lũ quỷ sứ kia, và nhờ chúng đưa tới ngục La Force."
"The shadow attendant on Madame Defarge and her party seemed to fall so threatening and dark on the child, that her mother instinctively kneeled on the ground beside her, and held her to her breast. The shadow attendant on Madame Defarge and her party seemed then to fall, threatening and dark, on both the mother and the child.","La sombra que acompañaba a la señora Defarge y compañeros tomó tonos tan tétricos y amenazadores, que la pobre madre cayó instintivamente de rodillas al lado de su hija y la estrechó contra su amante pecho. La sombra que acompañaba a la señora Defarge y compañeros pareció extenderse entonces negra, amenazadora, sobre la madre y la hija.","Madam Defarge ve refakatçisinin çocuğun üzerine düşürdüğü gölge o kadar tehditkâr ve ürkütücüydü ki, annesi içgüdüsel olarak çocuğunun yanına diz çökerek onu bağrına bastırdı. Madam Defarge ve refakatçisinin tehditkâr ve ürkütücü gölgesi bu defa hem annesinin, hem de çocuğun üzerine düşmüştü.","Bóng tối gắn liền với chị Defarge và hai người theo chị ta dường như bao trùm đầy hắc ám và đe dọa lên đứa bé khiến người mẹ bất giác quỳ xuống đất bên cạnh con, và ôm chặt đứa bé vào lòng. Bóng tối của chị Defarge và hai người theo chị ta dường như bao trùm đầy hắc ám và đe dọa lên cả hai mẹ con."
"“As a wife and mother,” cried Lucie, most earnestly, “I implore you to have pity on me and not to exercise any power that you possess, against my innocent husband, but to use it in his behalf. O sister-woman, think of me. As a wife and mother!”","—Como esposa y como madre—exclamó Lucía con expresión de ansiedad inmensa,—imploro la piedad de ustedes y les pido de rodillas que no empleen el poder que poseen en contra de mi marido, sino en su favor. ¡Hermanas mías... hermanas mías! ¡Acuérdense de que es una esposa y una madre la que se lo ruega!","Lucie tüm içtenliğiyle, ""Size bir eş ve anne olarak yalvarıyorum,"" diye ağlamaya başladı, ""acıyın bana ve sahip olduğunuz gücü masum kocama karşı değil, onun yararına kullanın. Beni kardeşiniz sayın. Size, bir eş ve anne olarak yalvardığımı unutmayın!""","− Là người vợ và người mẹ, - Lucie thống thiết kêu lên, - tôi van bà hãy xót thương tôi, xin đừng dùng quyền lực của bà mà hại người chồng vô tội của tôi, xin hãy giúp anh ấy. Ôi, cùng là phụ nữ với nhau, xin bà hãy nghĩ cho tôi."
"Lucie shuddered as he threw two more billets into his basket, but it was impossible to be there while the wood-sawyer was at work, and not be in his sight. Thenceforth, to secure his good will, she always spoke to him first, and often gave him drink-money, which he readily received.","Repugnaba a Lucía ver aserrar los leños y no podía ver sin sentir un estremecimiento el acto de ponerlos en el cesto, pero le era imposible permanecer en aquel sitio durante las horas de trabajo del aserrador sin que éste la viese. En lo sucesivo, a fin de conquistarse sus simpatías, no sólo era ella la que se adelantaba a dirigirle la palabra, sino también le daba algunas monedas para beber, que él aceptaba sin hacerse de rogar.","Lucie, adam sepete iki tane de kütük attığında ürperdi; ama bıçkıcı iş başındayken orada olup da ona görünmemek imkânsızdı. Lucie o günden beri adamdan bir zarar gelmemesi için oraya her gittiğinde ilk önce onunla sohbet ediyor, sık sık da ona içki parası veriyordu; o da hiç nazlanmadan alıyordu bunu.","Đủ cả gia đình! Lucie rùng mình khi gã ném thêm hai khúc gỗ nữa vào giỏ, nhung không thể nào đến đây mà tránh được gã thợ cưa trong lúc gã đang làm việc. Từ đó, để cho gã không ác cảm, nàng luôn bắt chuyện với gã trước, và thường gửi cho gã chút tiền uống rượu, gã sẵn sàng nhận ngay."
"This was the Carmagnole. As it passed, leaving Lucie frightened and bewildered in the doorway of the wood-sawyer’s house, the feathery snow fell as quietly and lay as white and soft, as if it had never been.","Era la Carmañola. Lucía, horrorizada, yerta de espanto, habíase refugiado en el hueco de la puerta del aserrador, cubriéndose el rostro con las manos.","Carmagnole dansıydı bu. Kalabalık Lucie'yi korkmuş ve şaşkına dönmüş bir halde bıçkıcının barakasının kapısında bırakıp gittiğinde, kar taneleri birer tüy gibi usul usul düşerek, hiç olmadığı kadar beyaz ve yumuşak, yeri kaplamaya başladı.","Đó là điệu múa Carmagnole. Trong lúc đoàn người đi qua, bỏ mặc Lucie sợ hãi, rụng rời trước cửa nhà gã thợ cưa, những bông tuyết nhẹ êm rơi phủ trắng mềm mặt đất thản nhiên như không có gì."
"A footstep in the snow. Madame Defarge. “I salute you, citizeness,” from the Doctor. “I salute you, citizen.” This in passing. Nothing more. Madame Defarge gone, like a shadow over the white road.","Sonaron algunos pasos y apareció la señora Defarge. —Salud, ciudadana—dijo el doctor. —Salud, ciudadano—contestó la tabernera, continuando la marcha sin detenerse.","Derken karda bir ayak sesi duyuldu. Gelen Madam Defarge'dı. ""Selam yurttaş,"" dedi Doktor. ""Selam yurttaş,"" diye karşılık verdi o da. Başka da bir şey demediler. Madam Defarge beyaz yolda bir gölge gibi ilerleyip gözden kayboldu.","Bước chân trên tuyết. Chị Defarge. − Xin chào, nữ Công dân, - tiếng ông bác sĩ. − Xin chào, Công dân. - Lời chào đáp đi qua, chỉ có thế. Chị Defarge đi mất, như một bóng đen trên đường tuyết ưắng."
"“Give me your arm, my love. Pass from here with an air of cheerfulness and courage, for his sake. That was well done;” they had left the spot; “it shall not be in vain. Charles is summoned for to-morrow.”","—Dame el brazo, querida mía. Sal de aquí, pero fingiendo alegría, aunque ya sé que no puedes sentirla... Así, muy bien. Mañana comparecerá Carlos ante sus jueces. —¡Mañana!","""Koluma gir yavrucuğum. Onun iyiliği için buradan neşeli ve cesur bir havayla geç şimdi. Aferin,"" yürümeye başlamışlardı; ""hem boşuna değil bu neşe. Charles yarın yeniden mahkemeye çıkacak.","− Giờ cha đưa con về, con yêu. Hãy vì Charles mà vui vẻ và can đảm rời khỏi nơi này. Giỏi lắm, - hai cha con đã rời góc đường ấy. - Củng không uổng công đâu. Ngày mai Charles sẽ được gọi ra xét xử. − Ngày mai! −"
"The passage to the Conciergerie was short and dark; the night in its vermin-haunted cells was long and cold. Next day, fifteen prisoners were put to the bar before Charles Darnay’s name was called. All the fifteen were condemned, and the trials of the whole occupied an hour and a half.","Breve y obscuro era el paso desde La Force a la Conserjería, largas y frías las noches pasadas en las pestilentes celdas de la última. Quince prisioneros comparecieron ante el Tribunal a la mañana siguiente, antes que fuera llamado a comparecer Carlos Darnay. Las vistas de los quince duraron hora y media, y los quince fueron condenados a muerte.",Conciergerie'ye giden yol kısa ve karanlıktı; haşarat dolu hücrelerinde geçen gece ise uzun ve soğuk. Ertesi gün Charles Darnay'in adı okunmadan önce on beş mahkûm yargılandı. Hepsi de suçlu bulundu ve bunların duruşması bir buçuk saat sürdü.,"Đoạn đường đến ngục Conciergerie ngắn và tăm tối; đêm trong những buồng giam đầy chuột bọ lạnh lẽo lê thê. Hôm sau, mười lăm tù nhân được đưa ra tòa xử trước khi Charles Darnay được gọi tên. Cả mười lăm người đều bị kết án và các phiên xét xử kéo dài cả một tiếng rưỡi."
"Doctor Manette, whom this visitation had so turned into stone, that he stood with the lamp in his hand, as if he were a statue made to hold it, moved after these words were spoken, put the lamp down, and confronting the speaker, and taking him, not ungently, by the loose front of his red woollen shirt, said:","El doctor Manette, a quien la inesperada visita había dejado en estado perfectamente atónito, hasta el punto de parecer una estatua con un candelero en la mano, sacudió su marasmo después de escuchar las palabras últimas, dejó el candelero sobre la repisa de la chimenea, encaróse con el que llevaba la voz cantante, y, asiéndole por la pechera de su camisa, roja como el gorro, dijo:","dr Manette bu ziyaretten dolayı öyle taş kesilmişti ki, elinde lamba, sanki bunu tutması için yapılmış bir heykel gibi duruyordu ve bu laflar üzerine harekete geçerek lambayı yere koydu; sonra da bunu söyleyen kişinin karşısına geçip kaba olmayan bir tarzda kırmızı yün gömleğinin gevşek yakasından tutarak şöyle dedi:","Bác sĩ Manette chết lặng trước cuộc viếng thăm này, ông đứng như hóa đá với chiếc đèn cầm trên tay. Những lời vừa nghe được khiến ông bừng tỉnh, đặt chiếc đèn xuống và đối mặt với người nói, nhẹ nhàng nắm lấy vạt áo dạ đỏ của tên này: −"
"As their wine was measuring out, a man parted from another man in a corner, and rose to depart. In going, he had to face Miss Pross. No sooner did he face her, than Miss Pross uttered a scream, and clapped her hands.","Mientras el tabernero medía el vino, un sujeto, que con otro hablaba en un rincón del establecimiento, se levantó y echó a andar. Para salir a la calle tenía que pasar forzosamente junto a la señorita Pross, lo que nada tiene de particular, pero sí lo tuvo el que, no bien tropezó con ella, rasgó los aires un alarido penetrante seguido de un semi-desmayo de la señorita.","Şarapları dolarken, bir köşede adamın teki, bir adamla vedalaşarak yerinden kalktı. Giderken Miss Pross'la yüz yüze geldi, onu görür görmez Miss Pross bir çığlık atarak ellerini çırptı.","Trong lúc hai người chờ đong rượu, một khách hàng trong góc chia tay với bạn và đứng dậy đi ra và đối mặt với chị Pross. Vừa thấy hắn là chị Pross đã vỗ tay hét lên."
"“Yes. As I was telling you last night when Lucie came in so unexpectedly, I have at length done all that I can do here. I hoped to have left them in perfect safety, and then to have quitted Paris. I have my Leave to Pass. I was ready to go.”","—Sí. Conforme estaba diciendo a ustedes anoche, cuando tan inopinadamente llegó Lucía, he hecho cuanto podía hacerse. No esperaba más que verlos a cubierto de peligro y contentos para abandonar a París. Pensaba marchar muy pronto; pero...","""Evet. Lucie'nin umulmadık bir anda geldiği dün gece de anlattığım gibi burada yapabileceğim her şeyi yaptım. Onları burada emniyetli bir şekilde bırakıp, Paris'ten ayrılmayı umuyordum. Çıkış belgem var. Gitmeye hazırdım.","− Xong rồi. Như tôi đang nói với anh tối qua khi Lucie đến đây đột ngột, cuối cùng tôi đã làm xong những việc cần làm ở đây. Tôi hy vọng họ sẽ ở lại đây hoàn toàn bình an, rồi tôi giã từ Paris. Tôi có giấy thông hành. Tôi đã sẵn sàng ra đi."
"Frantic acclamations were again raised. Doctor Manette sat down, with his eyes looking around, and his lips trembling; his daughter drew closer to him. The craving man on the jury rubbed his hands together, and restored the usual hand to his mouth.","El doctor Manette cayó desplomado en la silla. Sus labios temblaban, y sus ojos miraban despavoridos en derredor. El jurado de cara de caníbal se frotaba las manos con visible fruición.","Salondakiler yine çılgınca alkışladılar. Doktor Manette, etrafa bakınarak ve dudakları titreyerek yerine oturdu; kızı da iyice yanına sokuldu. Jürideki açgözlü adam ellerini ovuşturdu ve her zamanki gibi elini ağzına götürdü.","Đám đông lại tán thưởng điên cuồng. Bác sĩ Manette ngồi xuống, mắt nhìn quanh, môi run run; con gái ông nép sát vào cha. Kẻ khát máu trong bồi thẩm đoàn xoa hai bàn tay vào nhau, rồi lại quen tật đưa một bàn tay lên miệng."
"The Judges having to take part in a public demonstration out of doors, the Tribunal adjourned. The quick noise and movement of the court’s emptying itself by many passages had not ceased, when Lucie stood stretching out her arms towards her husband, with nothing in her face but love and consolation.","Los jueces levantaron la sesión para tomar parte en la bulliciosa manifestación pública que no podía menos de tener lugar después del incidente de la vista, y muy en breve, abiertas todas las puertas de la Sala de Justicia, salía el público, indiferente al dolor de Lucía, que tendía sus brazos anhelantes hacia la plataforma donde quedaba su marido.","Yargıçların dışarıdaki gösteride yer alması gerektiğinden mahkeme dağılmıştı. Halk gürültülü bir şekilde sıraların arasından geçerek salonu boşaltırken Lucie yüzünde sevgi ve teselli dolu bir ifadeyle kollarını kocasına açmış, ayakta duruyordu.","Các pháp quan phải tham gia cuộc biểu tình tuần hành ngoài đường phố, Tòa án hoãn xét xử. Tiếng người huyên náo ào ào rời tòa theo mọi lối vẫn vang động khi Lucie đứng giơ tay về phía chồng, nét mặt nàng tràn trề yêu thương và an ủi."
"“You had great influence but yesterday, Doctor Manette; let it at least be tried. These judges, and all the men in power, are very friendly to you, and very recognisant of your services; are they not?”","—Ayer tenía usted mucha influencia, doctor Manette; debe usted ponerla toda en juego. Los jueces, y todos los que hoy tienen algún poder, son amigos suyos y están agradecidos a sus servicios; ¿no es cierto?","""Dün çok etkiliydiniz ama Doktor Manette; bir kere daha deneyin. Bütün o yargıçlar ve nüfuzlu kişiler size karşı çok iyiler ve hizmetlerinizin bilincindeler, öyle değil mi?","Mới hôm qua thôi ông vẫn còn nhiều sức tác động, bác sĩ Manette; chí ít hãy cố thử lại lần nữa vào hôm nay. Các quan toàn và mọi người có thẩm quyền đều rất thân thiện với ông, ghi nhận công lao của ông, phải vậy không? −"
"“I will go,” said Doctor Manette, “to the Prosecutor and the President straight, and I will go to others whom it is better not to name. I will write too, and—But stay! There is a Celebration in the streets, and no one will be accessible until dark.”","—Me presentaré al Fiscal de la República y al Presidente—contestó el doctor Manette,—así como también a otros que no es necesario nombrar. Escribiré también, y... Pero ahora recuerdo que hoy se celebran festejos públicos y que no podré ver a nadie hasta que sea de noche.","""Şimdi doğruca,"" dedi Doktor Manette, ""Savcı ve Başkan'ın yanına gideceğim ve adlarını söylemek istemediğim başka kişilere gideceğim. Yazmam gereken yerlere yazacağım ve –Ama bir dakika! Sokakta kutlama var ve hava kararana kadar kimseye ulaşamam.","− Tôi sẽ đi, - bác sĩ Manette nói, - đi gặp ngay ủy viên công tố và Chánh án, tôi sẽ đi gặp những người khác không tiện nêu tên. Tôi cũng sẽ viết thư nữa, và... Nhưng khoan! Ngoài đường đang có hội hè, và sẽ không gặp được ai đâu cho đến tối."
"“Extermination is good doctrine, my wife,” said Defarge, rather troubled; “in general, I say nothing against it. But this Doctor has suffered much; you have seen him to-day; you have observed his face when the paper was read.”","—Profeso la santa doctrina del exterminio, y dicho se está que, en general, nada tengo que decir en su contra—observó Defarge. —Pero hay que tener en cuenta que ese pobre doctor ha sufrido ya mucho. Hoy habéis podido convenceros de ello, pues todos habréis reparado en la expresión de su cara mientras se leía el papel.","""Hepsini yok etmek güzel bir düşünce karıcığım,"" dedi Defarge, bir parça sıkıntılı; ""ben genel olarak karşı değilim buna. Ama şu Doktor çok acılar çekti; adamı gördün bugün; kâğıt okunurken yüzü ne hale geldi.","− Tiêu diệt là thượng sách, mình à, - Defarge có phần bất an. - Nói chung tôi không hề chống lại chuyện đó. Nhưng ông bác sĩ này đã đau khổ quá nhiều; hôm nay mình đã thấy ông ta rồi đó; mình đã thấy mặt ông ta như thế nào khi xấp giấy đó được đọc lên."
"Charles Darnay, alone in a cell, had sustained himself with no flattering delusion since he came to it from the Tribunal. In every line of the narrative he had heard, he had heard his condemnation. He had fully comprehended that no personal influence could possibly save him, that he was virtually sentenced by the millions, and that units could avail him nothing.","Carlos Darnay, encerrado en su celda a solas con sus pensamientos, no se hizo ilusión alguna desde que salió de la Sala de Justicia. En cada palabra de la terrible narración allí leída vió una sentencia de muerte, y no se le ocultó que no había influencia humana capaz de salvarle, que virtualmente pesaba sobre él una sentencia pronunciada por millones de votos, contra los cuales de nada servían los esfuerzos individuales.","Hücresinde yalnız başına bekleyen Charles Darnay, duruşmadan geldiğinden beri hiçbir boş hayale kapılmamıştı. Okunan yazının her satırında kendi mahkûmiyetini duymuştu. Artık hiçbir şahsın çabasının onu kurtarmaya yetmeyeceğini, milyonlar tarafından yargılandığını ve bireysel çabaların hiçbir işe yaramayacağını çok iyi anlamıştı.","Một mình trong ngục thất, Charles Darnay không hề nuôi dưỡng ảo tưởng nào từ khi anh rời khỏi tòa án. Trong từng dòng thuật sự được đọc lên ở đó, anh đã nghe bản án của mình. Anh hiểu rõ không một thế lực cá nhân nào có thể cứu được anh, hầu như anh đã bị hàng triệu dân chúng tuyên án, và không một con người nào còn làm gì được cho anh."
